date,Glass,Metals,Paper,Plastics,Putrescibles,Textiles,Wood/Rattan,HHWs,Others,Total
2000-01-02 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-01-09 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-01-16 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-01-23 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-01-30 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-02-06 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-02-13 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-02-20 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-02-27 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-03-05 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-03-12 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-03-19 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-03-26 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-04-02 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-04-09 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-04-16 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-04-23 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-04-30 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-05-07 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-05-14 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-05-21 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-05-28 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-06-04 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-06-11 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-06-18 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-06-25 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-07-02 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
2000-07-09 00:00:00,5.433962264150943,5.3584905660377355,47.0377358490566,29.132075471698112,58.320754716981135,5.60377358490566,7.528301886792453,2.5849056603773586,11.50943396226415,176.1320754716981
