,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
613,2011-10-02,372321.0451186885,361722.2917991907,392916.61257526773,372321.0451186885,372321.0451186885,5855.736628924475,5855.736628924475,5855.736628924475,6033.156860587442,6033.156860587442,6033.156860587442,-177.420231662967,-177.420231662967,-177.420231662967,0.0,0.0,0.0,378176.781747613
614,2011-10-09,372379.07824861724,362971.68557277496,393598.6120792719,372379.07824861724,372379.07824861724,5877.367446979426,5877.367446979426,5877.367446979426,6033.156860587442,6033.156860587442,6033.156860587442,-155.7894136080165,-155.7894136080165,-155.7894136080165,0.0,0.0,0.0,378256.4456955967
615,2011-10-16,372437.11137854605,362566.4661944328,393808.0142325393,372437.11137854605,372437.11137854605,5898.316816901238,5898.316816901238,5898.316816901238,6033.156860587442,6033.156860587442,6033.156860587442,-134.84004368620444,-134.84004368620444,-134.84004368620444,0.0,0.0,0.0,378335.4281954473
616,2011-10-23,372495.14450847486,362863.0658208123,393333.4823086334,372495.14450847486,372495.14450847486,5871.270590880822,5871.270590880822,5871.270590880822,6033.156860587442,6033.156860587442,6033.156860587442,-161.8862697066199,-161.8862697066199,-161.8862697066199,0.0,0.0,0.0,378366.4150993557
617,2011-10-30,372553.1776384036,363024.99077516625,393691.03680182825,372553.1776384036,372553.1776384036,5821.236402397891,5821.236402397891,5821.236402397891,6033.156860587442,6033.156860587442,6033.156860587442,-211.9204581895511,-211.9204581895511,-211.9204581895511,0.0,0.0,0.0,378374.4140408015
618,2011-11-06,372611.2107683324,362996.78864759114,394915.0864232939,372611.2107683324,372611.2107683324,5816.723976188576,5816.723976188576,5816.723976188576,6033.156860587442,6033.156860587442,6033.156860587442,-216.43288439886632,-216.43288439886632,-216.43288439886632,0.0,0.0,0.0,378427.934744521
619,2011-11-13,372669.2438982612,363197.60994115856,394031.14675933064,372669.2438982612,372669.2438982612,5873.585611868434,5873.585611868434,5873.585611868434,6033.156860587442,6033.156860587442,6033.156860587442,-159.57124871900754,-159.57124871900754,-159.57124871900754,0.0,0.0,0.0,378542.82951012964
620,2011-11-20,372727.27702819,362116.7241555386,394158.29117820313,372727.27702819,372727.27702819,5918.088938947805,5918.088938947805,5918.088938947805,6033.156860587442,6033.156860587442,6033.156860587442,-115.06792163963736,-115.06792163963736,-115.06792163963736,0.0,0.0,0.0,378645.3659671378
621,2011-11-27,372785.3101581188,362460.70829323307,394644.02668797685,372785.3101581188,372785.3101581188,5873.106261733086,5873.106261733086,5873.106261733086,6033.156860587442,6033.156860587442,6033.156860587442,-160.05059885435642,-160.05059885435642,-160.05059885435642,0.0,0.0,0.0,378658.4164198519
622,2011-12-04,372843.34328804753,364338.3735458705,394676.7273051711,372843.34328804753,372843.34328804753,5772.458833413107,5772.458833413107,5772.458833413107,6033.156860587442,6033.156860587442,6033.156860587442,-260.69802717433487,-260.69802717433487,-260.69802717433487,0.0,0.0,0.0,378615.8021214606
623,2011-12-11,372901.37641797634,363538.8597463395,395828.7540734239,372901.37641797634,372901.37641797634,5753.1243729135695,5753.1243729135695,5753.1243729135695,6033.156860587442,6033.156860587442,6033.156860587442,-280.03248767387254,-280.03248767387254,-280.03248767387254,0.0,0.0,0.0,378654.5007908899
624,2011-12-18,372959.40954790515,364022.66045109107,394140.64512827754,372959.40954790515,372959.40954790515,5909.154479779428,5909.154479779428,5909.154479779428,6033.156860587442,6033.156860587442,6033.156860587442,-124.00238080801412,-124.00238080801412,-124.00238080801412,0.0,0.0,0.0,378868.56402768457
625,2011-12-25,373017.4426778339,362286.18281040963,394304.92655866104,373017.4426778339,373017.4426778339,6164.902340103151,6164.902340103151,6164.902340103151,6033.156860587442,6033.156860587442,6033.156860587442,131.74547951570844,131.74547951570844,131.74547951570844,0.0,0.0,0.0,379182.34501793707
626,2012-01-01,373075.4758077627,363513.76151013636,395305.03667720093,373075.4758077627,373075.4758077627,6323.652790667245,6323.652790667245,6323.652790667245,6033.156860587442,6033.156860587442,6033.156860587442,290.49593007980314,290.49593007980314,290.49593007980314,0.0,0.0,0.0,379399.12859842996
627,2012-01-08,373133.50893769145,362553.7029371026,394610.40738638915,373133.50893769145,373133.50893769145,6256.430871034511,6256.430871034511,6256.430871034511,6033.156860587442,6033.156860587442,6033.156860587442,223.27401044706966,223.27401044706966,223.27401044706966,0.0,0.0,0.0,379389.93980872596
628,2012-01-15,373191.54206762026,363473.82393596246,394590.9882366243,373191.54206762026,373191.54206762026,6031.620612253504,6031.620612253504,6031.620612253504,6033.156860587442,6033.156860587442,6033.156860587442,-1.5362483339374506,-1.5362483339374506,-1.5362483339374506,0.0,0.0,0.0,379223.16267987376
629,2012-01-22,373249.57519754913,363653.11763020954,394954.7202775744,373249.57519754913,373249.57519754913,5844.473896567746,5844.473896567746,5844.473896567746,6033.156860587442,6033.156860587442,6033.156860587442,-188.6829640196958,-188.6829640196958,-188.6829640196958,0.0,0.0,0.0,379094.0490941169
630,2012-01-29,373307.6083274778,363663.00945803063,394242.9200801283,373307.6083274778,373307.6083274778,5824.460396157691,5824.460396157691,5824.460396157691,6033.156860587442,6033.156860587442,6033.156860587442,-208.69646442975107,-208.69646442975107,-208.69646442975107,0.0,0.0,0.0,379132.0687236355
631,2012-02-05,373365.6414985564,364203.2495090289,394178.9018094063,373365.6414985564,373365.6414985564,5927.384465496759,5927.384465496759,5927.384465496759,6033.156860587442,6033.156860587442,6033.156860587442,-105.7723950906828,-105.7723950906828,-105.7723950906828,0.0,0.0,0.0,379293.0259640532
632,2012-02-12,373423.6746696351,363904.80791523505,396320.60954065353,373423.6746696351,373423.6746696351,6014.503833761398,6014.503833761398,6014.503833761398,6033.156860587442,6033.156860587442,6033.156860587442,-18.653026826044105,-18.653026826044105,-18.653026826044105,0.0,0.0,0.0,379438.17850339646
633,2012-02-19,373481.7078407137,364477.6083862747,395837.3011106438,373481.7078407137,373481.7078407137,6011.316335860089,6011.316335860089,6011.316335860089,6033.156860587442,6033.156860587442,6033.156860587442,-21.840524727353095,-21.840524727353095,-21.840524727353095,0.0,0.0,0.0,379493.0241765738
634,2012-02-26,373539.74101179227,364048.2618958401,394976.36961113074,373539.74101179227,373539.74101179227,5966.486089189414,5966.486089189414,5966.486089189414,6033.156860587442,6033.156860587442,6033.156860587442,-66.67077139802721,-66.67077139802721,-66.67077139802721,0.0,0.0,0.0,379506.2271009817
635,2012-03-04,373597.77418287087,363899.4014900892,394679.8126415594,373597.77418287087,373597.77418287087,5965.712738361649,5965.712738361649,5965.712738361649,6033.156860587442,6033.156860587442,6033.156860587442,-67.44412222579372,-67.44412222579372,-67.44412222579372,0.0,0.0,0.0,379563.48692123254
636,2012-03-11,373655.80735394947,364920.39140504826,395539.7884904819,373655.80735394947,373655.80735394947,6023.102129703713,6023.102129703713,6023.102129703713,6033.156860587442,6033.156860587442,6033.156860587442,-10.05473088372869,-10.05473088372869,-10.05473088372869,0.0,0.0,0.0,379678.9094836532
