,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
44,2000-11-05,50487314.88625631,42495724.78551882,54541646.12656748,50487314.88625631,50487314.88625631,-2089882.6595310257,-2089882.6595310257,-2089882.6595310257,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,-710357.7002347761,-710357.7002347761,-710357.7002347761,0.0,0.0,0.0,48397432.22672528
45,2000-11-12,50536369.02411163,42621099.753941454,54090152.35222087,50536369.02411163,50536369.02411163,-2131629.57181447,-2131629.57181447,-2131629.57181447,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,-752104.6125182202,-752104.6125182202,-752104.6125182202,0.0,0.0,0.0,48404739.45229716
46,2000-11-19,50585423.16196694,42392361.41416715,54727862.21840423,50585423.16196694,50585423.16196694,-2086565.6372169647,-2086565.6372169647,-2086565.6372169647,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,-707040.6779207152,-707040.6779207152,-707040.6779207152,0.0,0.0,0.0,48498857.52474998
47,2000-11-26,50634477.29982226,42476226.23756386,54344930.29027304,50634477.29982226,50634477.29982226,-2055174.3670352823,-2055174.3670352823,-2055174.3670352823,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,-675649.4077390326,-675649.4077390326,-675649.4077390326,0.0,0.0,0.0,48579302.93278698
48,2000-12-03,50683531.43767758,42642121.864863865,54983877.942741685,50683531.43767758,50683531.43767758,-2154790.449607488,-2154790.449607488,-2154790.449607488,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,-775265.4903112381,-775265.4903112381,-775265.4903112381,0.0,0.0,0.0,48528740.988070086
49,2000-12-10,50732585.5755329,42599487.27339682,54614426.45978018,50732585.5755329,50732585.5755329,-2340701.192186305,-2340701.192186305,-2340701.192186305,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,-961176.2328900554,-961176.2328900554,-961176.2328900554,0.0,0.0,0.0,48391884.383346595
50,2000-12-17,50781639.71338822,41889778.67708007,54343750.144730926,50781639.71338822,50781639.71338822,-2382683.5999801876,-2382683.5999801876,-2382683.5999801876,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,-1003158.6406839382,-1003158.6406839382,-1003158.6406839382,0.0,0.0,0.0,48398956.11340803
51,2000-12-24,50830693.85124353,42714534.796967626,55367425.107522726,50830693.85124353,50830693.85124353,-2067761.928669716,-2067761.928669716,-2067761.928669716,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,-688236.9693734664,-688236.9693734664,-688236.9693734664,0.0,0.0,0.0,48762931.92257382
52,2000-12-31,50879747.989098854,43551899.32717575,55815061.8039066,50879747.989098854,50879747.989098854,-1435950.6234951634,-1435950.6234951634,-1435950.6234951634,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,-56425.66419891372,-56425.66419891372,-56425.66419891372,0.0,0.0,0.0,49443797.36560369
53,2001-01-07,50928802.126954176,44492485.44181792,55889768.036552124,50928802.126954176,50928802.126954176,-789130.0724648604,-789130.0724648604,-789130.0724648604,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,590394.8868313893,590394.8868313893,590394.8868313893,0.0,0.0,0.0,50139672.054489315
